,State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
188219,New York,New York,36,61,2017-11-28,55,Moderate,PM2.5,36-061-0128,4
188220,New York,New York,36,61,2017-11-29,53,Moderate,PM2.5,36-061-0135,4
188221,New York,New York,36,61,2017-11-30,72,Moderate,PM2.5,36-061-0128,5
188222,New York,New York,36,61,2017-12-01,53,Moderate,PM2.5,36-061-0135,4
188223,New York,New York,36,61,2017-12-02,67,Moderate,PM2.5,36-061-0128,4
188224,New York,New York,36,61,2017-12-03,97,Moderate,PM2.5,36-061-0128,5
188225,New York,New York,36,61,2017-12-04,79,Moderate,PM2.5,36-061-0128,4
188226,New York,New York,36,61,2017-12-05,52,Moderate,PM2.5,36-061-0135,4
188227,New York,New York,36,61,2017-12-06,60,Moderate,PM2.5,36-061-0134,5
188228,New York,New York,36,61,2017-12-07,57,Moderate,PM2.5,36-061-0128,4
188229,New York,New York,36,61,2017-12-08,53,Moderate,PM2.5,36-061-0128,4
188230,New York,New York,36,61,2017-12-09,57,Moderate,PM2.5,36-061-0128,5
188231,New York,New York,36,61,2017-12-10,57,Moderate,PM2.5,36-061-0128,4
188232,New York,New York,36,61,2017-12-11,54,Moderate,PM2.5,36-061-0135,4
188233,New York,New York,36,61,2017-12-12,52,Moderate,PM2.5,36-061-0135,5
188234,New York,New York,36,61,2017-12-13,41,Good,PM2.5,36-061-0115,4
188235,New York,New York,36,61,2017-12-14,53,Moderate,PM2.5,36-061-0135,4
188236,New York,New York,36,61,2017-12-15,56,Moderate,PM2.5,36-061-0128,5
188237,New York,New York,36,61,2017-12-16,82,Moderate,PM2.5,36-061-0128,4
188238,New York,New York,36,61,2017-12-17,57,Moderate,PM2.5,36-061-0128,4
188239,New York,New York,36,61,2017-12-18,77,Moderate,PM2.5,36-061-0134,5
188240,New York,New York,36,61,2017-12-19,56,Moderate,PM2.5,36-061-0128,4
188241,New York,New York,36,61,2017-12-20,52,Moderate,PM2.5,36-061-0115,4
188242,New York,New York,36,61,2017-12-21,43,Good,PM2.5,36-061-0135,5
188243,New York,New York,36,61,2017-12-22,59,Moderate,PM2.5,36-061-0128,4
188244,New York,New York,36,61,2017-12-23,56,Moderate,PM2.5,36-061-0128,4
188245,New York,New York,36,61,2017-12-24,47,Good,PM2.5,36-061-0135,5
188246,New York,New York,36,61,2017-12-25,54,Moderate,PM2.5,36-061-0115,4
188247,New York,New York,36,61,2017-12-26,53,Moderate,PM2.5,36-061-0115,4
188248,New York,New York,36,61,2017-12-27,58,Moderate,PM2.5,36-061-0115,5
188249,New York,New York,36,61,2017-12-28,52,Moderate,PM2.5,36-061-0115,4
188250,New York,New York,36,61,2017-12-29,56,Moderate,PM2.5,36-061-0115,4
188251,New York,New York,36,61,2017-12-30,63,Moderate,PM2.5,36-061-0128,5
188252,New York,New York,36,61,2017-12-31,54,Moderate,PM2.5,36-061-0115,4
188725,New York,New York,36,61,2018-01-01,57,Moderate,PM2.5,36-061-0115,4
188726,New York,New York,36,61,2018-01-02,61,Moderate,PM2.5,36-061-0115,5
188727,New York,New York,36,61,2018-01-03,65,Moderate,PM2.5,36-061-0115,4
188728,New York,New York,36,61,2018-01-04,56,Moderate,PM2.5,36-061-0128,4
188729,New York,New York,36,61,2018-01-05,55,Moderate,PM2.5,36-061-0128,5
188730,New York,New York,36,61,2018-01-06,55,Moderate,PM2.5,36-061-0128,4
188731,New York,New York,36,61,2018-01-07,58,Moderate,PM2.5,36-061-0115,4
188732,New York,New York,36,61,2018-01-08,70,Moderate,PM2.5,36-061-0115,5
188733,New York,New York,36,61,2018-01-09,65,Moderate,PM2.5,36-061-0128,4
188734,New York,New York,36,61,2018-01-10,60,Moderate,PM2.5,36-061-0128,4
188735,New York,New York,36,61,2018-01-11,77,Moderate,PM2.5,36-061-0115,5
188736,New York,New York,36,61,2018-01-12,52,Moderate,PM2.5,36-061-0128,4
188737,New York,New York,36,61,2018-01-13,54,Moderate,PM2.5,36-061-0115,4
188738,New York,New York,36,61,2018-01-14,53,Moderate,PM2.5,36-061-0115,5
188739,New York,New York,36,61,2018-01-15,63,Moderate,PM2.5,36-061-0128,4
188740,New York,New York,36,61,2018-01-16,72,Moderate,PM2.5,36-061-0128,4
188741,New York,New York,36,61,2018-01-17,64,Moderate,PM2.5,36-061-0115,5
188742,New York,New York,36,61,2018-01-18,61,Moderate,PM2.5,36-061-0115,4
188743,New York,New York,36,61,2018-01-19,65,Moderate,PM2.5,36-061-0128,4
188744,New York,New York,36,61,2018-01-20,61,Moderate,PM2.5,36-061-0128,5
188745,New York,New York,36,61,2018-01-21,67,Moderate,PM2.5,36-061-0115,4
188746,New York,New York,36,61,2018-01-22,78,Moderate,PM2.5,36-061-0128,4
188747,New York,New York,36,61,2018-01-23,56,Moderate,PM2.5,36-061-0128,5
188748,New York,New York,36,61,2018-01-24,52,Moderate,PM2.5,36-061-0115,4
188749,New York,New York,36,61,2018-01-25,48,Good,PM2.5,36-061-0115,4
188750,New York,New York,36,61,2018-01-26,53,Moderate,PM2.5,36-061-0128,5
188751,New York,New York,36,61,2018-01-27,54,Moderate,PM2.5,36-061-0128,4
188752,New York,New York,36,61,2018-01-28,58,Moderate,PM2.5,36-061-0115,4
188753,New York,New York,36,61,2018-01-29,61,Moderate,PM2.5,36-061-0128,5
188754,New York,New York,36,61,2018-01-30,53,Moderate,PM2.5,36-061-0115,4
188755,New York,New York,36,61,2018-01-31,51,Moderate,PM2.5,36-061-0115,4
188756,New York,New York,36,61,2018-02-01,61,Moderate,PM2.5,36-061-0128,5
188757,New York,New York,36,61,2018-02-02,54,Moderate,PM2.5,36-061-0115,4
188758,New York,New York,36,61,2018-02-03,52,Moderate,PM2.5,36-061-0115,4
188759,New York,New York,36,61,2018-02-04,53,Moderate,PM2.5,36-061-0115,5
188760,New York,New York,36,61,2018-02-05,53,Moderate,PM2.5,36-061-0115,4
188761,New York,New York,36,61,2018-02-06,55,Moderate,PM2.5,36-061-0135,4
188762,New York,New York,36,61,2018-02-07,77,Moderate,PM2.5,36-061-0128,5
188763,New York,New York,36,61,2018-02-08,59,Moderate,PM2.5,36-061-0115,4
188764,New York,New York,36,61,2018-02-09,61,Moderate,PM2.5,36-061-0135,4
188765,New York,New York,36,61,2018-02-10,74,Moderate,PM2.5,36-061-0134,5
188766,New York,New York,36,61,2018-02-11,59,Moderate,PM2.5,36-061-0115,4
188767,New York,New York,36,61,2018-02-12,53,Moderate,PM2.5,36-061-0115,3
188768,New York,New York,36,61,2018-02-13,60,Moderate,PM2.5,36-061-0128,5
188769,New York,New York,36,61,2018-02-14,57,Moderate,PM2.5,36-061-0115,4
188770,New York,New York,36,61,2018-02-15,64,Moderate,PM2.5,36-061-0115,4
188771,New York,New York,36,61,2018-02-16,51,Moderate,PM2.5,36-061-0115,5
188772,New York,New York,36,61,2018-02-17,44,Good,PM2.5,36-061-0128,4
188773,New York,New York,36,61,2018-02-18,55,Moderate,PM2.5,36-061-0115,4
188774,New York,New York,36,61,2018-02-19,58,Moderate,PM2.5,36-061-0134,5
188775,New York,New York,36,61,2018-02-20,64,Moderate,PM2.5,36-061-0115,4
188776,New York,New York,36,61,2018-02-21,58,Moderate,PM2.5,36-061-0128,4
188777,New York,New York,36,61,2018-02-22,34,Good,PM2.5,36-061-0128,5
188778,New York,New York,36,61,2018-02-23,41,Good,PM2.5,36-061-0128,4
188779,New York,New York,36,61,2018-02-24,55,Moderate,PM2.5,36-061-0115,4
188780,New York,New York,36,61,2018-02-25,62,Moderate,PM2.5,36-061-0128,5
188781,New York,New York,36,61,2018-02-26,48,Good,PM2.5,36-061-0115,4
188782,New York,New York,36,61,2018-02-27,43,Good,PM2.5,36-061-0115,4
188783,New York,New York,36,61,2018-02-28,52,Moderate,PM2.5,36-061-0128,5
188784,New York,New York,36,61,2018-03-01,58,Moderate,PM2.5,36-061-0128,4
188785,New York,New York,36,61,2018-03-02,31,Good,Ozone,36-061-0135,4
188786,New York,New York,36,61,2018-03-03,42,Good,PM2.5,36-061-0115,5
188787,New York,New York,36,61,2018-03-04,29,Good,Ozone,36-061-0135,4
188788,New York,New York,36,61,2018-03-05,33,Good,PM2.5,36-061-0128,4
188789,New York,New York,36,61,2018-03-06,113,Unhealthy for Sensitive Groups,PM2.5,36-061-0128,5
188790,New York,New York,36,61,2018-03-07,54,Moderate,PM2.5,36-061-0128,4
188791,New York,New York,36,61,2018-03-08,44,Good,PM2.5,36-061-0115,4
188792,New York,New York,36,61,2018-03-09,52,Moderate,PM2.5,36-061-0134,5
188793,New York,New York,36,61,2018-03-10,43,Good,PM2.5,36-061-0115,4
188794,New York,New York,36,61,2018-03-11,35,Good,Ozone,36-061-0135,4
188795,New York,New York,36,61,2018-03-12,84,Moderate,PM2.5,36-061-0128,4
188796,New York,New York,36,61,2018-03-13,37,Good,PM2.5,36-061-0128,4
188797,New York,New York,36,61,2018-03-14,50,Good,PM2.5,36-061-0128,4
188798,New York,New York,36,61,2018-03-15,54,Moderate,PM2.5,36-061-0128,5
188799,New York,New York,36,61,2018-03-16,51,Moderate,PM2.5,36-061-0115,4
188800,New York,New York,36,61,2018-03-17,38,Good,Ozone,36-061-0135,4
188801,New York,New York,36,61,2018-03-18,36,Good,Ozone,36-061-0135,5
188802,New York,New York,36,61,2018-03-19,59,Moderate,PM2.5,36-061-0128,4
188803,New York,New York,36,61,2018-03-20,58,Moderate,PM2.5,36-061-0128,4
188804,New York,New York,36,61,2018-03-21,58,Moderate,PM2.5,36-061-0128,5
188805,New York,New York,36,61,2018-03-22,35,Good,Ozone,36-061-0135,4
188806,New York,New York,36,61,2018-03-23,33,Good,PM2.5,36-061-0115,4
188807,New York,New York,36,61,2018-03-24,39,Good,Ozone,36-061-0135,5
188808,New York,New York,36,61,2018-03-25,41,Good,PM2.5,36-061-0128,4
188809,New York,New York,36,61,2018-03-26,67,Moderate,PM2.5,36-061-0128,4
188810,New York,New York,36,61,2018-03-27,52,Moderate,PM2.5,36-061-0128,5
188811,New York,New York,36,61,2018-03-28,56,Moderate,PM2.5,36-061-0128,4
188812,New York,New York,36,61,2018-03-29,61,Moderate,PM2.5,36-061-0115,4
188813,New York,New York,36,61,2018-03-30,63,Moderate,PM2.5,36-061-0134,5
188814,New York,New York,36,61,2018-03-31,35,Good,Ozone,36-061-0135,4
188815,New York,New York,36,61,2018-04-01,35,Good,Ozone,36-061-0135,4
188816,New York,New York,36,61,2018-04-02,59,Moderate,PM2.5,36-061-0128,5
188817,New York,New York,36,61,2018-04-03,30,Good,PM2.5,36-061-0128,4
188818,New York,New York,36,61,2018-04-04,53,Moderate,PM2.5,36-061-0128,4
188819,New York,New York,36,61,2018-04-05,39,Good,Ozone,36-061-0135,5
188820,New York,New York,36,61,2018-04-06,52,Moderate,PM2.5,36-061-0128,4
188821,New York,New York,36,61,2018-04-07,41,Good,Ozone,36-061-0135,4
188822,New York,New York,36,61,2018-04-08,36,Good,Ozone,36-061-0135,5
188823,New York,New York,36,61,2018-04-09,36,Good,PM2.5,36-061-0115,4
188824,New York,New York,36,61,2018-04-10,44,Good,PM2.5,36-061-0135,4
188825,New York,New York,36,61,2018-04-11,59,Moderate,PM2.5,36-061-0128,5
188826,New York,New York,36,61,2018-04-12,63,Moderate,PM2.5,36-061-0128,4
188827,New York,New York,36,61,2018-04-13,70,Moderate,PM2.5,36-061-0128,4
188828,New York,New York,36,61,2018-04-14,70,Moderate,PM2.5,36-061-0128,5
188829,New York,New York,36,61,2018-04-15,52,Moderate,PM2.5,36-061-0135,4
188830,New York,New York,36,61,2018-04-16,36,Good,PM2.5,36-061-0135,3
188831,New York,New York,36,61,2018-04-17,29,Good,Ozone,36-061-0135,5
188832,New York,New York,36,61,2018-04-18,31,Good,Ozone,36-061-0135,4
188833,New York,New York,36,61,2018-04-19,52,Moderate,PM2.5,36-061-0128,4
188834,New York,New York,36,61,2018-04-20,32,Good,Ozone,36-061-0135,5
188835,New York,New York,36,61,2018-04-21,44,Good,Ozone,36-061-0135,4
188836,New York,New York,36,61,2018-04-22,48,Good,Ozone,36-061-0135,4
188837,New York,New York,36,61,2018-04-23,62,Moderate,PM2.5,36-061-0134,5
188838,New York,New York,36,61,2018-04-24,47,Good,Ozone,36-061-0135,4
188839,New York,New York,36,61,2018-04-25,38,Good,PM2.5,36-061-0115,4
188840,New York,New York,36,61,2018-04-26,69,Moderate,PM2.5,36-061-0128,5
188841,New York,New York,36,61,2018-04-27,48,Good,PM2.5,36-061-0128,4
188842,New York,New York,36,61,2018-04-28,45,Good,Ozone,36-061-0135,4
188843,New York,New York,36,61,2018-04-29,33,Good,PM2.5,36-061-0134,5
188844,New York,New York,36,61,2018-04-30,31,Good,Ozone,36-061-0135,4
188845,New York,New York,36,61,2018-05-01,54,Moderate,Ozone,36-061-0135,4
188846,New York,New York,36,61,2018-05-02,87,Moderate,Ozone,36-061-0135,5
188847,New York,New York,36,61,2018-05-03,71,Moderate,Ozone,36-061-0135,4
188848,New York,New York,36,61,2018-05-04,59,Moderate,PM2.5,36-061-0128,4
188849,New York,New York,36,61,2018-05-05,89,Moderate,PM2.5,36-061-0128,5
188850,New York,New York,36,61,2018-05-06,49,Good,PM2.5,36-061-0128,4
188851,New York,New York,36,61,2018-05-07,45,Good,Ozone,36-061-0135,4
188852,New York,New York,36,61,2018-05-08,55,Moderate,PM2.5,36-061-0134,5
188853,New York,New York,36,61,2018-05-09,46,Good,PM2.5,36-061-0128,4
188854,New York,New York,36,61,2018-05-10,30,Good,Ozone,36-061-0135,4
188855,New York,New York,36,61,2018-05-11,33,Good,PM2.5,36-061-0128,5
188856,New York,New York,36,61,2018-05-12,49,Good,PM2.5,36-061-0134,4
188857,New York,New York,36,61,2018-05-13,28,Good,Ozone,36-061-0135,4
188858,New York,New York,36,61,2018-05-14,64,Moderate,PM2.5,36-061-0134,5
188859,New York,New York,36,61,2018-05-15,58,Moderate,PM2.5,36-061-0128,4
188860,New York,New York,36,61,2018-05-16,39,Good,PM2.5,36-061-0128,4
188861,New York,New York,36,61,2018-05-17,61,Moderate,PM2.5,36-061-0128,5
188862,New York,New York,36,61,2018-05-18,36,Good,PM2.5,36-061-0128,4
188863,New York,New York,36,61,2018-05-19,30,Good,PM2.5,36-061-0128,4
188864,New York,New York,36,61,2018-05-20,41,Good,PM2.5,36-061-0134,5
188865,New York,New York,36,61,2018-05-21,48,Good,PM2.5,36-061-0128,4
188866,New York,New York,36,61,2018-05-22,51,Moderate,PM2.5,36-061-0128,4
188867,New York,New York,36,61,2018-05-23,51,Moderate,PM2.5,36-061-0134,5
188868,New York,New York,36,61,2018-05-24,74,Moderate,Ozone,36-061-0135,4
188869,New York,New York,36,61,2018-05-25,71,Moderate,Ozone,36-061-0135,4
188870,New York,New York,36,61,2018-05-26,74,Moderate,Ozone,36-061-0135,5
188871,New York,New York,36,61,2018-05-27,44,Good,Ozone,36-061-0135,4
188872,New York,New York,36,61,2018-05-28,26,Good,PM2.5,36-061-0135,4
188873,New York,New York,36,61,2018-05-29,93,Moderate,Ozone,36-061-0135,5
188874,New York,New York,36,61,2018-05-30,31,Good,Ozone,36-061-0135,4
188875,New York,New York,36,61,2018-05-31,46,Good,PM2.5,36-061-0134,4
188876,New York,New York,36,61,2018-06-01,61,Moderate,PM2.5,36-061-0134,5
188877,New York,New York,36,61,2018-06-02,47,Good,Ozone,36-061-0135,4
188878,New York,New York,36,61,2018-06-03,23,Good,Ozone,36-061-0135,4
188879,New York,New York,36,61,2018-06-04,34,Good,PM2.5,36-061-0134,5
188880,New York,New York,36,61,2018-06-05,38,Good,Ozone,36-061-0135,3
188881,New York,New York,36,61,2018-06-06,32,Good,PM2.5,36-061-0128,4
188882,New York,New York,36,61,2018-06-07,29,Good,PM2.5,36-061-0134,5
188883,New York,New York,36,61,2018-06-08,52,Moderate,PM2.5,36-061-0135,4
188884,New York,New York,36,61,2018-06-09,54,Moderate,PM2.5,36-061-0128,4
188885,New York,New York,36,61,2018-06-10,48,Good,PM2.5,36-061-0134,5
188886,New York,New York,36,61,2018-06-11,40,Good,Ozone,36-061-0135,4
188887,New York,New York,36,61,2018-06-12,37,Good,Ozone,36-061-0135,4
188888,New York,New York,36,61,2018-06-13,51,Moderate,PM2.5,36-061-0134,5
188889,New York,New York,36,61,2018-06-14,42,Good,Ozone,36-061-0135,4
188890,New York,New York,36,61,2018-06-15,30,Good,Ozone,36-061-0135,4
188891,New York,New York,36,61,2018-06-16,52,Moderate,PM2.5,36-061-0134,5
188892,New York,New York,36,61,2018-06-17,101,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
188893,New York,New York,36,61,2018-06-18,126,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
188894,New York,New York,36,61,2018-06-19,58,Moderate,PM2.5,36-061-0128,5
188895,New York,New York,36,61,2018-06-20,48,Good,Ozone,36-061-0135,4
188896,New York,New York,36,61,2018-06-21,47,Good,PM2.5,36-061-0128,4
188897,New York,New York,36,61,2018-06-22,44,Good,PM2.5,36-061-0134,5
188898,New York,New York,36,61,2018-06-23,30,Good,Ozone,36-061-0135,4
188899,New York,New York,36,61,2018-06-24,52,Moderate,PM2.5,36-061-0135,4
188900,New York,New York,36,61,2018-06-25,32,Good,Ozone,36-061-0135,5
188901,New York,New York,36,61,2018-06-26,33,Good,Ozone,36-061-0135,4
188902,New York,New York,36,61,2018-06-27,32,Good,Ozone,36-061-0135,4
188903,New York,New York,36,61,2018-06-28,53,Moderate,PM2.5,36-061-0134,5
188904,New York,New York,36,61,2018-06-29,49,Good,Ozone,36-061-0135,4
188905,New York,New York,36,61,2018-06-30,112,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
188906,New York,New York,36,61,2018-07-01,140,Unhealthy for Sensitive Groups,Ozone,36-061-0135,5
188907,New York,New York,36,61,2018-07-02,151,Unhealthy,Ozone,36-061-0135,4
188908,New York,New York,36,61,2018-07-03,77,Moderate,PM2.5,36-061-0135,3
188909,New York,New York,36,61,2018-07-04,81,Moderate,PM2.5,36-061-0079,5
188910,New York,New York,36,61,2018-07-05,32,Good,PM2.5,36-061-0128,4
188911,New York,New York,36,61,2018-07-06,27,Good,PM2.5,36-061-0128,4
188912,New York,New York,36,61,2018-07-07,37,Good,Ozone,36-061-0135,5
188913,New York,New York,36,61,2018-07-08,45,Good,Ozone,36-061-0135,4
188914,New York,New York,36,61,2018-07-09,105,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
188915,New York,New York,36,61,2018-07-10,122,Unhealthy for Sensitive Groups,Ozone,36-061-0135,5
188916,New York,New York,36,61,2018-07-11,61,Moderate,PM2.5,36-061-0128,4
188917,New York,New York,36,61,2018-07-12,58,Moderate,Ozone,36-061-0135,4
188918,New York,New York,36,61,2018-07-13,66,Moderate,PM2.5,36-061-0134,5
188919,New York,New York,36,61,2018-07-14,61,Moderate,Ozone,36-061-0135,4
188920,New York,New York,36,61,2018-07-15,45,Good,Ozone,36-061-0135,4
188921,New York,New York,36,61,2018-07-16,101,Unhealthy for Sensitive Groups,Ozone,36-061-0135,5
188922,New York,New York,36,61,2018-07-17,59,Moderate,PM2.5,36-061-0128,4
188923,New York,New York,36,61,2018-07-18,36,Good,PM2.5,36-061-0128,4
188924,New York,New York,36,61,2018-07-19,51,Moderate,Ozone,36-061-0135,5
188925,New York,New York,36,61,2018-07-20,46,Good,Ozone,36-061-0135,4
188926,New York,New York,36,61,2018-07-21,34,Good,Ozone,36-061-0135,4
188927,New York,New York,36,61,2018-07-22,46,Good,PM2.5,36-061-0134,5
188928,New York,New York,36,61,2018-07-23,54,Moderate,PM2.5,36-061-0135,4
188929,New York,New York,36,61,2018-07-24,35,Good,PM2.5,36-061-0135,4
188930,New York,New York,36,61,2018-07-25,38,Good,PM2.5,36-061-0134,5
188931,New York,New York,36,61,2018-07-26,45,Good,Ozone,36-061-0135,4
188932,New York,New York,36,61,2018-07-27,59,Moderate,PM2.5,36-061-0115,4
188933,New York,New York,36,61,2018-07-28,93,Moderate,Ozone,36-061-0135,5
188934,New York,New York,36,61,2018-07-29,35,Good,Ozone,36-061-0135,4
188935,New York,New York,36,61,2018-07-30,41,Good,PM2.5,36-061-0128,4
188936,New York,New York,36,61,2018-07-31,51,Moderate,PM2.5,36-061-0079,5
188937,New York,New York,36,61,2018-08-01,49,Good,PM2.5,36-061-0128,4
188938,New York,New York,36,61,2018-08-02,51,Moderate,PM2.5,36-061-0128,4
188939,New York,New York,36,61,2018-08-03,49,Good,PM2.5,36-061-0079,5
188940,New York,New York,36,61,2018-08-04,35,Good,Ozone,36-061-0135,4
188941,New York,New York,36,61,2018-08-05,61,Moderate,Ozone,36-061-0135,4
188942,New York,New York,36,61,2018-08-06,112,Unhealthy for Sensitive Groups,Ozone,36-061-0135,5
188943,New York,New York,36,61,2018-08-07,71,Moderate,PM2.5,36-061-0128,4
188944,New York,New York,36,61,2018-08-08,93,Moderate,Ozone,36-061-0135,4
188945,New York,New York,36,61,2018-08-09,56,Moderate,PM2.5,36-061-0134,5
188946,New York,New York,36,61,2018-08-10,66,Moderate,PM2.5,36-061-0128,4
188947,New York,New York,36,61,2018-08-11,57,Moderate,PM2.5,36-061-0128,4
188948,New York,New York,36,61,2018-08-12,52,Moderate,PM2.5,36-061-0128,5
188949,New York,New York,36,61,2018-08-13,33,Good,PM2.5,36-061-0128,4
188950,New York,New York,36,61,2018-08-14,37,Good,Ozone,36-061-0135,4
188951,New York,New York,36,61,2018-08-15,62,Moderate,PM2.5,36-061-0134,5
188952,New York,New York,36,61,2018-08-16,93,Moderate,Ozone,36-061-0135,4
188953,New York,New York,36,61,2018-08-17,115,Unhealthy for Sensitive Groups,Ozone,36-061-0135,4
188954,New York,New York,36,61,2018-08-18,55,Moderate,PM2.5,36-061-0128,5
188955,New York,New York,36,61,2018-08-19,29,Good,PM2.5,36-061-0128,4
188956,New York,New York,36,61,2018-08-20,26,Good,PM2.5,36-061-0128,4
188957,New York,New York,36,61,2018-08-21,33,Good,PM2.5,36-061-0134,5
188958,New York,New York,36,61,2018-08-22,41,Good,Ozone,36-061-0135,4
188959,New York,New York,36,61,2018-08-23,48,Good,PM2.5,36-061-0128,4
188960,New York,New York,36,61,2018-08-24,58,Moderate,PM2.5,36-061-0128,5
188961,New York,New York,36,61,2018-08-25,45,Good,Ozone,36-061-0135,4
188962,New York,New York,36,61,2018-08-26,52,Moderate,PM2.5,36-061-0135,4
188963,New York,New York,36,61,2018-08-27,76,Moderate,PM2.5,36-061-0128,5
188964,New York,New York,36,61,2018-08-28,88,Moderate,PM2.5,36-061-0135,3
188965,New York,New York,36,61,2018-08-29,73,Moderate,PM2.5,36-061-0128,3
188966,New York,New York,36,61,2018-08-30,53,Moderate,PM2.5,36-061-0134,5
188967,New York,New York,36,61,2018-08-31,29,Good,PM2.5,36-061-0128,4
188968,New York,New York,36,61,2018-09-01,41,Good,Ozone,36-061-0135,4
188969,New York,New York,36,61,2018-09-02,47,Good,PM2.5,36-061-0134,5
188970,New York,New York,36,61,2018-09-03,56,Moderate,PM2.5,36-061-0128,4
188971,New York,New York,36,61,2018-09-04,48,Good,Ozone,36-061-0135,4
188972,New York,New York,36,61,2018-09-05,62,Moderate,PM2.5,36-061-0128,5
188973,New York,New York,36,61,2018-09-06,69,Moderate,PM2.5,36-061-0128,4
188974,New York,New York,36,61,2018-09-07,51,Moderate,PM2.5,36-061-0128,4
188975,New York,New York,36,61,2018-09-08,45,Good,PM2.5,36-061-0128,5
188976,New York,New York,36,61,2018-09-09,33,Good,PM2.5,36-061-0128,4
188977,New York,New York,36,61,2018-09-10,21,Good,Ozone,36-061-0135,4
188978,New York,New York,36,61,2018-09-11,60,Moderate,PM2.5,36-061-0134,5
188979,New York,New York,36,61,2018-09-12,54,Moderate,PM2.5,36-061-0128,3
188980,New York,New York,36,61,2018-09-13,25,Good,PM2.5,36-061-0128,4
188981,New York,New York,36,61,2018-09-14,37,Good,PM2.5,36-061-0128,5
188982,New York,New York,36,61,2018-09-15,42,Good,Ozone,36-061-0135,4
188983,New York,New York,36,61,2018-09-16,47,Good,PM2.5,36-061-0128,4
188984,New York,New York,36,61,2018-09-17,46,Good,PM2.5,36-061-0134,5
188985,New York,New York,36,61,2018-09-18,28,Good,PM2.5,36-061-0128,4
188986,New York,New York,36,61,2018-09-19,44,Good,PM2.5,36-061-0135,4
188987,New York,New York,36,61,2018-09-20,31,Good,PM2.5,36-061-0134,5
188988,New York,New York,36,61,2018-09-21,23,Good,Ozone,36-061-0135,4
188989,New York,New York,36,61,2018-09-22,22,Good,Ozone,36-061-0135,4
188990,New York,New York,36,61,2018-09-23,35,Good,PM2.5,36-061-0128,5
188991,New York,New York,36,61,2018-09-24,27,Good,PM2.5,36-061-0135,4
188992,New York,New York,36,61,2018-09-25,24,Good,PM2.5,36-061-0128,4
188993,New York,New York,36,61,2018-09-26,46,Good,PM2.5,36-061-0134,5
188994,New York,New York,36,61,2018-09-27,31,Good,Ozone,36-061-0135,3
188995,New York,New York,36,61,2018-09-28,32,Good,PM2.5,36-061-0128,3
188996,New York,New York,36,61,2018-09-29,41,Good,PM2.5,36-061-0134,5
188997,New York,New York,36,61,2018-09-30,32,Good,Ozone,36-061-0135,3
188998,New York,New York,36,61,2018-10-01,57,Moderate,PM2.5,36-061-0135,4
188999,New York,New York,36,61,2018-10-02,54,Moderate,PM2.5,36-061-0128,5
189000,New York,New York,36,61,2018-10-03,26,Good,PM2.5,36-061-0135,4
189001,New York,New York,36,61,2018-10-04,57,Moderate,PM2.5,36-061-0135,4
189002,New York,New York,36,61,2018-10-05,42,Good,PM2.5,36-061-0079,5
189003,New York,New York,36,61,2018-10-06,32,Good,PM2.5,36-061-0135,4
189004,New York,New York,36,61,2018-10-07,53,Moderate,PM2.5,36-061-0135,4
189005,New York,New York,36,61,2018-10-08,52,Moderate,PM2.5,36-061-0134,5
189006,New York,New York,36,61,2018-10-09,52,Moderate,PM2.5,36-061-0134,4
189007,New York,New York,36,61,2018-10-10,41,Good,PM2.5,36-061-0135,4
189008,New York,New York,36,61,2018-10-11,40,Good,PM2.5,36-061-0128,4
189009,New York,New York,36,61,2018-10-12,21,Good,PM2.5,36-061-0135,4
189010,New York,New York,36,61,2018-10-13,26,Good,PM2.5,36-061-0135,4
189011,New York,New York,36,61,2018-10-14,36,Good,PM2.5,36-061-0128,5
189012,New York,New York,36,61,2018-10-15,43,Good,PM2.5,36-061-0135,4
189013,New York,New York,36,61,2018-10-16,22,Good,PM2.5,36-061-0135,4
189014,New York,New York,36,61,2018-10-17,43,Good,PM2.5,36-061-0079,5
189015,New York,New York,36,61,2018-10-18,27,Good,Ozone,36-061-0135,4
189016,New York,New York,36,61,2018-10-19,28,Good,Ozone,36-061-0135,4
189017,New York,New York,36,61,2018-10-20,44,Good,PM2.5,36-061-0134,5
189018,New York,New York,36,61,2018-10-21,27,Good,PM2.5,36-061-0135,4
189019,New York,New York,36,61,2018-10-22,33,Good,PM2.5,36-061-0115,4
189020,New York,New York,36,61,2018-10-23,42,Good,PM2.5,36-061-0134,5
189021,New York,New York,36,61,2018-10-24,27,Good,PM2.5,36-061-0135,4
189022,New York,New York,36,61,2018-10-25,23,Good,Ozone,36-061-0135,4
189023,New York,New York,36,61,2018-10-26,40,Good,PM2.5,36-061-0128,5
189024,New York,New York,36,61,2018-10-27,32,Good,Ozone,36-061-0135,4
189025,New York,New York,36,61,2018-10-28,26,Good,PM2.5,36-061-0135,4
189026,New York,New York,36,61,2018-10-29,35,Good,PM2.5,36-061-0135,5
189027,New York,New York,36,61,2018-10-30,32,Good,PM2.5,36-061-0135,4
189028,New York,New York,36,61,2018-10-31,54,Moderate,PM2.5,36-061-0134,4
